seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
13,pc_pow_surrogate_blockshuffle_delta,0.0,0.0,0.0,0.0,1.1102091808793866,0.8130922219125524,11.934903196374254,2.391431775319843,0.014945299345447766,83.39705882352938,0.02305507936044915,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_blockshuffle_delta,0.0,0.0,0.0,0.0,1.0752873130904286,0.810430638599658,12.478759257191715,2.5336927223719674,0.13349066483049893,73.21120689655169,0.02540359634100131,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_blockshuffle_delta,0.0,0.0,0.0,0.0,1.02867018999968,0.7743571094428532,12.026087505081104,2.395586680962049,0.052396440996141894,75.64322916666653,0.01023840108179197,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_blockshuffle_delta,0.0,0.0,0.0,0.0,0.897474708323957,0.7846299922548543,11.47303649451971,2.3175965665236054,0.11317981322107314,87.38245614035083,0.015122668023805463,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_blockshuffle_delta,0.0,0.0,0.0,0.0,0.9913902091634603,0.8150113566961354,11.550589334778525,2.3990498812351544,0.3111779187951465,91.8828828828826,0.014358306298349,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_blockshuffle_delta,0.0,0.0,0.0,0.0,1.066345795894282,0.802349273827882,12.016484219545722,2.3404255319148937,0.06273697786402388,66.83068783068776,0.019771845334095595,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_blockshuffle_delta,0.0,0.0,0.0,0.0,0.9186519716364046,0.7846488996252227,13.560083674981913,2.360570687418936,0.041423929006629126,67.80689655172415,0.02349836256745963,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,1.089257715488244,0.7963102309401667,12.288983246045063,2.2690763052208833,0.31501357326063684,68.91746031746035,0.017298559198271946,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,0.9939639864110034,0.7994561904599268,12.120119574538409,2.381530984204131,0.07129316512572348,76.22047244094495,0.01553842693872598,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,0.9357394637673797,0.801995251753469,12.135128043799236,2.4671628182064613,0.5746907773948059,114.1682692307695,0.06332086912474066,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,1.1102091808793866,0.8130922219125524,11.934903196374254,2.391431775319843,0.014945299345447766,83.39705882352938,0.02305507936044915,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,1.0752873130904286,0.810430638599658,12.478759257191715,2.5336927223719674,0.13349066483049893,73.21120689655169,0.02540359634100131,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,1.02867018999968,0.7743571094428532,12.026087505081104,2.395586680962049,0.052396440996141894,75.64322916666653,0.01023840108179197,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,0.897474708323957,0.7846299922548543,11.47303649451971,2.3175965665236054,0.11317981322107314,87.38245614035083,0.015122668023805463,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,0.9913902091634603,0.8150113566961354,11.550589334778525,2.3990498812351544,0.3111779187951465,91.8828828828826,0.014358306298349,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,1.066345795894282,0.802349273827882,12.016484219545722,2.3404255319148937,0.06273697786402388,66.83068783068776,0.019771845334095595,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_blockshuffle_metric,0.0,0.0,0.0,0.0,0.9186519716364046,0.7846488996252227,13.560083674981913,2.360570687418936,0.041423929006629126,67.80689655172415,0.02349836256745963,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,1.0940952229073153,0.8044285374662977,9.619711712666053,2.437923250564334,1.6575324530536415,135.99682539682556,3.084820723424419,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,1.078073251375364,0.8104735741331787,9.215678484713562,2.483994878361075,1.5887584346337622,112.55118110236216,3.561861532155146,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
