timestamp,share_count,jitter_mean,jitter_std,label
2025-12-26T20:04:18.122746,0,0.0,0.0,0
2025-12-26T20:04:21.123416,0,0.0,0.0,0
2025-12-26T20:04:24.123851,0,0.0,0.0,0
2025-12-26T20:04:27.125025,0,0.0,0.0,0
2025-12-26T20:04:30.125497,1,0.6034604000160471,0.0,0
2025-12-26T20:04:33.126262,0,0.0,0.0,0
2025-12-26T20:04:36.126796,0,0.0,0.0,0
2025-12-26T20:04:39.127842,0,0.0,0.0,0
2025-12-26T20:04:42.128442,0,0.0,0.0,0
2025-12-26T20:04:45.129651,0,0.0,0.0,0
2025-12-26T20:04:48.130158,0,0.0,0.0,0
2025-12-26T20:04:51.131462,0,0.0,0.0,0
