seed,source,sigma,pred_mse,rollout_mse_mean,rollout_mse_last,cv_mean,hist_entropy_mean,psd_peak_snr_db_mean,psd_peak_hz_median,psd_peak_hz_error_hz_mean,psd_peak_q_mean,psd_peak_hz_iqr_hz,hey_gap_mean_l1,hey_double_neg_change_frac,hey_mutual_pairs,hey_anomaly_mean,eig_abs_mean,eig_spectral_radius,eig_neutral_count_0p98_1p02,eig_neutral_count_0p95_1p05,eig_neutral_angle_abs_mean,boot_spectral_radius_p50,boot_neutral_0p98_1p02_p50,ach_x_noise_rel_std,ach_h_frac_at_0,ach_h_frac_at_top,r_birth_p90,r_mutual_edge_count,r_mutual_active_pairs_rate_mean
18,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,1.0159611122942496,0.856862407731431,8.746534902870973,5.849534582302344,3.674149277435039,80.82481684981681,4.716708184628765,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,pc_pow_surrogate_iaaft_delta,0.0,0.0,0.0,0.0,1.0144621128406328,0.863319143185805,8.7175919810232,4.166666666666666,2.869816737254217,64.1364265927978,4.9885736050276135,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.032955780655675,0.8341432960611477,8.884592358832258,5.44378698224852,3.630312168458867,77.9438454627134,5.688001598702375,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9840140771193493,0.8477089442759344,8.850977970920974,3.323471400394477,2.5889328222427412,64.50669398907102,4.930234205934169,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0053537415481335,0.8541108244262519,9.068813429582413,5.131582592315576,2.7985006367004206,62.83495370370373,4.895778723010568,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.01745984181936,0.84341365838712,8.90771363400831,5.271800281293952,3.2563793352112933,77.80938123752495,6.184954312403686,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0181467539036462,0.8413941665076267,8.833366087589479,5.079535299374442,2.95718062833155,72.70533333333331,3.739598475626232,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9928139128489578,0.8728842381609765,8.982233635870223,6.729074806286855,4.063975938771349,90.08875739644962,5.569091719635091,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,0.9688773022708391,0.8505116492881762,8.635627307429841,5.853658536585365,3.6302002402788043,78.07895522388054,4.969683619126696,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,pc_pow_surrogate_iaaft_metric,0.0,0.0,0.0,0.0,1.0475202789332612,0.8415241369868858,9.045143891570136,4.131359447352147,2.8497755507185367,59.000465549348235,5.176483961390805,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
